LHipRoll;LHipPitch;LKneePitch;LAnklePitch;LAnkleRoll;RHipRoll;RHipPitch;RKneePitch;RAnklePitch;RAnkleRoll
-0.0168957;-0.321516;0.590444;-0.268464;0.0180849;-0.0172768;-0.3287;0.603418;-0.274266;0.0184808
-0.0169875;-0.32294;0.593213;-0.269808;0.0181897;-0.017374;-0.330211;0.606345;-0.275682;0.0185909
-0.0170783;-0.324347;0.595954;-0.27114;0.0182934;-0.0174699;-0.331706;0.609245;-0.277086;0.0187001
-0.0171682;-0.32574;0.598666;-0.272459;0.0183962;-0.0175653;-0.333186;0.612115;-0.278476;0.0188079
-0.0172572;-0.327118;0.601351;-0.273764;0.0184979;-0.0176597;-0.33465;0.614958;-0.279853;0.0189152
-0.0173453;-0.328481;0.604008;-0.275057;0.0185987;-0.0177531;-0.3361;0.617772;-0.281217;0.019021
-0.0174326;-0.329829;0.606638;-0.276338;0.0186984;-0.0178456;-0.337534;0.620559;-0.282568;0.0191264
-0.0175189;-0.331163;0.60924;-0.277605;0.0187972;-0.0179372;-0.338953;0.623319;-0.283907;0.0192304
-0.0176043;-0.332482;0.611816;-0.278861;0.018895;-0.0180278;-0.340358;0.626051;-0.285233;0.0193334
-0.0176889;-0.333787;0.614366;-0.280104;0.0189918;-0.0181179;-0.341749;0.628756;-0.286547;0.0194354
-0.0177727;-0.335078;0.616889;-0.281334;0.0190877;-0.0182066;-0.343125;0.631434;-0.287848;0.0195365
-0.0178556;-0.336355;0.619386;-0.282553;0.0191826;-0.0182948;-0.344486;0.634086;-0.289137;0.0196366
-0.0179377;-0.337618;0.621858;-0.28376;0.0192766;-0.0183821;-0.345834;0.636712;-0.290413;0.0197358
-0.0180189;-0.338868;0.624305;-0.284956;0.0193697;-0.0184689;-0.347168;0.639313;-0.291678;0.0198345
-0.0180994;-0.340105;0.626727;-0.286139;0.0194618;-0.0185547;-0.348489;0.641889;-0.292931;0.0199318
-0.0181791;-0.341329;0.629126;-0.287311;0.0195531;-0.0186396;-0.349797;0.64444;-0.294172;0.0200281
-0.018258;-0.342541;0.6315;-0.288471;0.0196435;-0.0187235;-0.351093;0.646967;-0.295402;0.0201235
-0.0183361;-0.34374;0.633851;-0.28962;0.0197329;-0.0188069;-0.352375;0.64947;-0.296619;0.0202184
-0.0184135;-0.344927;0.636179;-0.290758;0.0198215;-0.0188894;-0.353645;0.651948;-0.297826;0.0203123
-0.0184901;-0.346102;0.638483;-0.291884;0.0199092;-0.0189714;-0.354903;0.654403;-0.299021;0.0204048
-0.018566;-0.347265;0.640764;-0.293;0.0199961;-0.0190525;-0.356148;0.656835;-0.300205;0.0204968
-0.0186411;-0.348416;0.643023;-0.294105;0.0200821;-0.0191326;-0.357381;0.659243;-0.301378;0.0205879
-0.0187155;-0.349555;0.645259;-0.295199;0.0201672;-0.0192122;-0.358601;0.661628;-0.302539;0.020678
-0.0187892;-0.350682;0.647472;-0.296283;0.0202515;-0.0192909;-0.35981;0.66399;-0.30369;0.0207677
-0.0188622;-0.351797;0.649664;-0.297355;0.020335;-0.0193691;-0.361007;0.66633;-0.30483;0.0208564
-0.0189345;-0.352902;0.651834;-0.298418;0.0204177;-0.0194468;-0.362191;0.668647;-0.30596;0.0209436
-0.0190061;-0.353994;0.653982;-0.299469;0.0204995;-0.0195236;-0.363365;0.670942;-0.307078;0.0210309
-0.019077;-0.355076;0.656108;-0.300511;0.0205806;-0.0195994;-0.364526;0.673214;-0.308186;0.0211167
-0.0191473;-0.356146;0.658214;-0.301543;0.0206608;-0.0196748;-0.365676;0.675465;-0.309284;0.0212021
-0.0192169;-0.357205;0.660298;-0.302564;0.0207402;-0.0197492;-0.366815;0.677694;-0.310371;0.0212865
-0.0192858;-0.358253;0.662362;-0.303576;0.0208189;-0.0198236;-0.367943;0.679902;-0.311448;0.0213699
-0.0193541;-0.359291;0.664405;-0.304577;0.0208968;-0.0198965;-0.369059;0.682089;-0.312515;0.0214529
-0.0194217;-0.360317;0.666427;-0.305569;0.0209739;-0.0199695;-0.370164;0.684255;-0.313572;0.0215344
-0.0194887;-0.361334;0.668429;-0.306551;0.0210503;-0.0200415;-0.371259;0.6864;-0.314619;0.021616
-0.0195551;-0.36234;0.670412;-0.307524;0.0211259;-0.0201125;-0.372343;0.688524;-0.315656;0.0216961
-0.0196208;-0.363336;0.672375;-0.308487;0.0212007;-0.0201836;-0.373417;0.690628;-0.316683;0.0217762
-0.0196859;-0.364322;0.674319;-0.309441;0.0212748;-0.0202532;-0.37448;0.692713;-0.317701;0.0218549
-0.0197504;-0.365298;0.676244;-0.310386;0.0213482;-0.0203228;-0.375533;0.694777;-0.318709;0.0219331
