AngleReaderFrame;Pos x;Pos y;Pos z;Rot x;Rot y;Rot z;Left foot pos x;Left foot pos y;Left foot pos z;Right foot pos x;Right foot pos y;Right foot pos z;Ref LHipRoll;Ref LHipPitch;Ref LKneePitch;Ref LAnklePitch;Ref LAnkleRoll;Ref RHipRoll;Ref RHipPitch;Ref RKneePitch;Ref RAnklePitch;Ref RAnkleRoll;Contact1;Contact2;Left foot rot x;Left foot rot y;Left foot rot z;Right foot rot x;Right foot rot y;Right foot rot z;Target LHipRoll;Target LHipPitch;Target LKneePitch;Target LAnklePitch;Target LAnkleRoll;Target RHipRoll;Target RHipPitch;Target RKneePitch;Target RAnklePitch;Target RAnkleRoll
82;-0.0269049;-0.0620117;0.352109;-0.0255606;-0.00593214;-0.00896006;0.0429234;0.0494401;0.0228853;0.0169845;-0.0563129;0.0160201;-0.420784;-0.625092;0.849872;-0.22478;0.420784;0.338688;-0.369695;0.646865;-0.27717;-0.338688;0;1;-0.0289729;-0.000526557;-0.00681846;-0.0009956;-0.000408113;-0.0068566;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
82;-0.0269473;-0.0620203;0.352068;-0.0257393;-0.00590481;-0.00907438;0.0430072;0.0494123;0.0230093;0.0169817;-0.0563026;0.0159688;-0.421217;-0.62645;0.851028;-0.224577;0.421217;0.338917;-0.369827;0.646912;-0.277084;-0.338917;0;1;-0.0300012;-0.00371059;-0.00822274;-0.00104178;0.000427405;-0.00670998;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
82;-0.0269935;-0.0620297;0.352026;-0.0259158;-0.00584568;-0.00903965;0.0430657;0.0494182;0.0230522;0.0169806;-0.056304;0.015977;-0.42165;-0.627808;0.852183;-0.224375;0.42165;0.339146;-0.36996;0.646959;-0.276999;-0.339146;0;1;-0.0305895;-0.000417938;-0.00688705;-0.000797706;0.000309055;-0.00671593;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
82;-0.0270364;-0.0620412;0.351988;-0.0260826;-0.00577298;-0.00901106;0.0431253;0.0494517;0.0230434;0.0169716;-0.0563094;0.0159877;-0.422083;-0.629167;0.853339;-0.224172;0.422083;0.339375;-0.370093;0.647006;-0.276913;-0.339375;0;1;-0.0303579;0.00343671;-0.00532649;-0.00060247;-1.44329e-05;-0.00681863;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
82;-0.0270793;-0.0620545;0.351952;-0.0262395;-0.00590776;-0.00905565;0.0431855;0.0494717;0.0230767;0.0169683;-0.0563102;0.015987;-0.422516;-0.630525;0.854494;-0.223969;0.422516;0.339604;-0.370226;0.647053;-0.276827;-0.339604;0;1;-0.0300268;0.00273713;-0.00559411;-0.000444734;-5.96663e-05;-0.00683086;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
82;-0.0271268;-0.0620687;0.351916;-0.0263814;-0.00570525;-0.00898168;0.0432368;0.0495085;0.023063;0.0169722;-0.0563106;0.0159828;-0.422949;-0.631883;0.85565;-0.223767;0.422949;0.339833;-0.370358;0.6471;-0.276741;-0.339833;0;1;-0.0297358;0.00629912;-0.00415327;-0.000276782;2.0183e-06;-0.00679396;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
82;-0.0271742;-0.0620832;0.351879;-0.0265138;-0.00556813;-0.00889173;0.0432713;0.0495393;0.023061;0.0169678;-0.0563114;0.0159935;-0.423382;-0.633241;0.856805;-0.223564;0.423382;0.340062;-0.370491;0.647147;-0.276656;-0.340062;0;1;-0.0294268;0.00846317;-0.00323347;-0.000306475;-0.000181896;-0.00682176;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
82;-0.0272159;-0.0620991;0.351846;-0.0266347;-0.00558326;-0.00888567;0.0433559;0.0495383;0.0231378;0.0169662;-0.0563107;0.0159935;-0.423815;-0.634599;0.857961;-0.223362;0.423815;0.340291;-0.370624;0.647194;-0.27657;-0.340291;0;1;-0.0290801;0.0047408;-0.00472479;-0.000313077;-0.000186475;-0.00681773;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
82;-0.0272598;-0.0621158;0.351813;-0.0267415;-0.00575346;-0.00895205;0.0434329;0.0495443;0.0231877;0.0169672;-0.0563103;0.0159891;-0.424248;-0.635957;0.859116;-0.223159;0.424248;0.34052;-0.370756;0.647241;-0.276484;-0.34052;0;1;-0.0288078;0.00502168;-0.0046063;-0.000231318;-7.504e-05;-0.00678683;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.0273029;-0.062133;0.35178;-0.0268195;-0.00570532;-0.00892101;0.0435347;0.0495466;0.0232373;0.016955;-0.0563185;0.0160177;-0.424681;-0.637316;0.860272;-0.222956;0.424681;0.340749;-0.370889;0.647288;-0.276399;-0.340749;0;1;-0.0285592;0.00428987;-0.00488624;-0.00025994;-0.000494438;-0.00690962;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.0273418;-0.0621503;0.351746;-0.0268933;-0.00593041;-0.00896988;0.0436397;0.0495152;0.0233692;0.016953;-0.0563143;0.0160066;-0.425096;-0.638749;0.861527;-0.222778;0.425096;0.340943;-0.371099;0.647472;-0.276373;-0.340943;0;1;-0.0282662;-0.0015321;-0.00720868;-0.000274774;-0.000350948;-0.00684757;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.0273796;-0.0621682;0.351715;-0.0269697;-0.00611342;-0.00902102;0.0437421;0.04949;0.0234548;0.0169323;-0.0563203;0.0157971;-0.425511;-0.640182;0.862782;-0.2226;0.425511;0.341138;-0.371309;0.647657;-0.276348;-0.341138;0;1;-0.0287263;-0.00229061;-0.00749726;-0.00280802;0.00389517;-0.00541812;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.0274216;-0.0621894;0.351681;-0.0270612;-0.00628876;-0.00879257;0.0438344;0.049461;0.0235164;0.0168989;-0.0563274;0.0158695;-0.425927;-0.641616;0.864037;-0.222422;0.425927;0.341332;-0.371518;0.647841;-0.276323;-0.341332;0;1;-0.0299406;-0.00218324;-0.00715586;-0.00196651;0.00231161;-0.00560145;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.0274594;-0.0622134;0.351647;-0.0271479;-0.00646239;-0.00857677;0.0439622;0.0494203;0.0236054;0.0168802;-0.0563304;0.015928;-0.426342;-0.643049;0.865293;-0.222244;0.426342;0.341527;-0.371728;0.648026;-0.276297;-0.341527;0;1;-0.0306744;-0.00521253;-0.00810449;-0.00156797;0.00133078;-0.00565065;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.0274955;-0.0622399;0.351617;-0.027243;-0.00691084;-0.00845729;0.044043;0.0494113;0.0236169;0.0168822;-0.0563304;0.0159609;-0.426757;-0.644482;0.866548;-0.222065;0.426757;0.341721;-0.371938;0.64821;-0.276272;-0.341721;0;1;-0.031121;-0.00214362;-0.00655479;-0.0012992;0.000839711;-0.00555397;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.0275378;-0.0622673;0.351587;-0.0273005;-0.00704879;-0.00835559;0.0441041;0.0494207;0.0235912;0.0168484;-0.0563433;0.0160229;-0.427172;-0.645916;0.867803;-0.221887;0.427172;0.341916;-0.372148;0.648395;-0.276247;-0.341916;0;1;-0.0310344;0.00122834;-0.00501282;-0.00105064;-0.000219899;-0.00577013;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.0275848;-0.0622923;0.35155;-0.0273435;-0.00699027;-0.00822489;0.0441349;0.0494027;0.0236431;0.0168419;-0.0563431;0.016024;-0.427588;-0.647349;0.869058;-0.221709;0.427588;0.34211;-0.372358;0.648579;-0.276222;-0.34211;0;1;-0.030813;0.000230115;-0.00530403;-0.00103361;-0.000221407;-0.00569713;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.027627;-0.0623184;0.351516;-0.0274053;-0.006991;-0.00811549;0.0441591;0.0494013;0.0236522;0.0168574;-0.056342;0.0160142;-0.428003;-0.648782;0.870313;-0.221531;0.428003;0.342305;-0.372567;0.648764;-0.276196;-0.342305;0;1;-0.0306407;0.00420015;-0.00357165;-0.000874831;-7.97791e-05;-0.00554409;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.027668;-0.0623464;0.351485;-0.0274748;-0.00723306;-0.00811662;0.0441746;0.0494072;0.0236419;0.016857;-0.0563368;0.016005;-0.428418;-0.650216;0.871568;-0.221352;0.428418;0.342499;-0.372777;0.648948;-0.276171;-0.342499;0;1;-0.0304428;0.00818513;-0.00183928;-0.000684128;-0.000174615;-0.00549558;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.0277137;-0.062375;0.351453;-0.027503;-0.00712721;-0.00813366;0.0442403;0.0493923;0.0236846;0.0168483;-0.0563372;0.0160001;-0.428833;-0.651649;0.872823;-0.221174;0.428833;0.342694;-0.372987;0.649133;-0.276146;-0.342694;0;1;-0.0301677;0.00738612;-0.00221604;-0.000550494;-0.000165041;-0.00553414;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.0277595;-0.0624049;0.351422;-0.0275332;-0.00718598;-0.00815601;0.0443024;0.0493857;0.023691;0.0168522;-0.0563374;0.0159928;-0.429249;-0.653083;0.874079;-0.220996;0.429249;0.342889;-0.373197;0.649317;-0.27612;-0.342889;0;1;-0.0303909;0.0106717;-0.000865219;-0.000394624;-7.09251e-05;-0.00549601;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.0278008;-0.0624373;0.351393;-0.0275674;-0.00729405;-0.00820946;0.0443749;0.0493706;0.0237064;0.0168499;-0.0563388;0.0159858;-0.429664;-0.654516;0.875334;-0.220818;0.429664;0.343083;-0.373407;0.649502;-0.276095;-0.343083;0;1;-0.0308341;0.0120055;-0.000320091;-0.00023576;-0.000161143;-0.00554004;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.027844;-0.0624691;0.351361;-0.0275951;-0.00746367;-0.00826779;0.0444496;0.0493189;0.0238356;0.0168496;-0.056338;0.0159858;-0.430079;-0.655949;0.876589;-0.22064;0.430079;0.343278;-0.373617;0.649686;-0.27607;-0.343278;0;1;-0.0305622;0.00676577;-0.00245213;-0.000214695;-0.000109809;-0.00552435;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.0278863;-0.0625012;0.351328;-0.0276125;-0.00742156;-0.00827231;0.0445572;0.0492745;0.0239488;0.016853;-0.0563373;0.0159835;-0.430494;-0.657383;0.877844;-0.220461;0.430494;0.343472;-0.373826;0.649871;-0.276044;-0.343472;0;1;-0.0303403;0.00545132;-0.00301198;-0.000155304;-1.22669e-05;-0.00549884;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.0279244;-0.0625342;0.351297;-0.0276475;-0.0076824;-0.00838086;0.0446616;0.0492312;0.0240451;0.0168499;-0.0563402;0.0159872;-0.43091;-0.658816;0.879099;-0.220283;0.43091;0.343667;-0.374036;0.650055;-0.276019;-0.343667;0;1;-0.0306202;0.00503203;-0.00318415;-0.000188928;-0.000106682;-0.00555602;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.0279584;-0.0625688;0.351269;-0.0276731;-0.00789064;-0.00846579;0.0448111;0.0491691;0.0241824;0.016849;-0.0563401;0.0159872;-0.431325;-0.660249;0.880354;-0.220105;0.431325;0.343861;-0.374246;0.65024;-0.275994;-0.343861;0;1;-0.0309709;0.000565124;-0.00501722;-0.00018203;-9.67288e-05;-0.00556189;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.027997;-0.0626038;0.351241;-0.0276973;-0.00798798;-0.00850386;0.0449463;0.0491185;0.024259;0.0168505;-0.0563399;0.0159839;-0.43174;-0.661683;0.881609;-0.219927;0.43174;0.344056;-0.374456;0.650424;-0.275968;-0.344056;0;1;-0.0322512;0.0018276;-0.00449502;-0.000110162;-5.86811e-06;-0.0055331;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.0280346;-0.0626393;0.351214;-0.0277261;-0.0079645;-0.0084933;0.0450791;0.0490714;0.0243095;0.0168464;-0.0563428;0.0159903;-0.432155;-0.663116;0.882865;-0.219749;0.432155;0.34425;-0.374666;0.650609;-0.275943;-0.34425;0;1;-0.0336903;0.00332153;-0.00387573;-0.000137435;-0.000142559;-0.00558233;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
83;-0.0280713;-0.0626753;0.351189;-0.0277377;-0.00823953;-0.00859397;0.0452124;0.0490203;0.0244122;0.0168455;-0.0563429;0.0159884;-0.432571;-0.66455;0.88412;-0.21957;0.432571;0.344445;-0.374875;0.650793;-0.275918;-0.344445;0;1;-0.0335257;0.000337789;-0.00509674;-0.000119185;-0.000108967;-0.00557802;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.0281102;-0.0627118;0.351167;-0.0277346;-0.00834186;-0.00865843;0.0453415;0.0489983;0.0244525;0.0168487;-0.0563432;0.0159834;-0.432986;-0.665983;0.885375;-0.219392;0.432986;0.344639;-0.375085;0.650978;-0.275892;-0.344639;0;1;-0.0333894;0.00243844;-0.00424973;-3.25868e-05;6.6849e-06;-0.00555601;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.028152;-0.0627474;0.351143;-0.0277272;-0.00827702;-0.0086088;0.0454512;0.0489831;0.0244822;0.016841;-0.0563477;0.0159987;-0.433372;-0.667412;0.886589;-0.219177;0.433372;0.344801;-0.375354;0.651269;-0.275916;-0.344801;0;1;-0.0332131;0.00447862;-0.00337508;-8.70632e-05;-0.000248912;-0.0056236;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.0281884;-0.0627837;0.351122;-0.0277169;-0.00834824;-0.0086608;0.0455996;0.0489487;0.0245674;0.0168422;-0.0563435;0.0159751;-0.433758;-0.668841;0.887802;-0.218961;0.433758;0.344963;-0.375622;0.651561;-0.275939;-0.344963;0;1;-0.0329598;0.00182361;-0.00449339;-0.000118652;4.93187e-05;-0.00556044;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.0282274;-0.0628202;0.351102;-0.0277071;-0.00853096;-0.00872261;0.0457193;0.0489322;0.02461;0.0168437;-0.0563433;0.0159788;-0.434144;-0.67027;0.889016;-0.218746;0.434144;0.345126;-0.375891;0.651853;-0.275962;-0.345126;0;1;-0.0327678;0.00384079;-0.0036445;-0.000111335;5.35926e-05;-0.00554634;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.028272;-0.0628561;0.35108;-0.0276557;-0.008312;-0.00869962;0.0458575;0.0489202;0.0246419;0.0168239;-0.0563621;0.016025;-0.43453;-0.671699;0.89023;-0.218531;0.43453;0.345288;-0.37616;0.652145;-0.275985;-0.345288;0;1;-0.0325569;0.00522782;-0.00312926;-0.000138846;-0.000587754;-0.00580115;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.0283151;-0.0628904;0.351053;-0.02761;-0.0082017;-0.00865982;0.0459879;0.0488756;0.0247655;0.0168214;-0.0563622;0.0160169;-0.434916;-0.673128;0.891443;-0.218315;0.434916;0.34545;-0.376428;0.652437;-0.276008;-0.34545;0;1;-0.0322703;0.00152491;-0.0046656;-0.000144203;-0.000469919;-0.00577253;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.0283508;-0.0629264;0.35103;-0.0276019;-0.00835307;-0.00865464;0.0461168;0.0488427;0.0248563;0.0168468;-0.0563843;0.0157766;-0.435302;-0.674557;0.892657;-0.2181;0.435302;0.345612;-0.376697;0.652729;-0.276032;-0.345612;0;1;-0.0323253;0.00218433;-0.00432828;-0.00399331;0.00487402;-0.00391132;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.0283879;-0.0629677;0.351006;-0.0276528;-0.00858871;-0.00835863;0.0462467;0.048814;0.0249329;0.0168193;-0.0563958;0.0158615;-0.435688;-0.675986;0.893871;-0.217885;0.435688;0.345774;-0.376966;0.653021;-0.276055;-0.345774;0;1;-0.0327964;0.00280469;-0.0036766;-0.00284098;0.00296775;-0.00409423;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.0284248;-0.0630115;0.350982;-0.0277072;-0.00858133;-0.00803399;0.0464211;0.0487723;0.025059;0.0167946;-0.0564016;0.0159306;-0.436074;-0.677415;0.895084;-0.217669;0.436074;0.345936;-0.377234;0.653313;-0.276078;-0.345936;0;1;-0.0327832;-0.000661691;-0.00478887;-0.00225538;0.00171497;-0.00418533;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.0284584;-0.0630577;0.35096;-0.0277934;-0.00879636;-0.00778053;0.0465687;0.0487507;0.0251361;0.0167943;-0.0564036;0.0159688;-0.43646;-0.678844;0.896298;-0.217454;0.43646;0.346098;-0.377503;0.653604;-0.276101;-0.346098;0;1;-0.0331106;0.00101387;-0.00374937;-0.00185104;0.00105761;-0.00409472;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.028491;-0.0631066;0.350941;-0.0278866;-0.0089546;-0.00759419;0.0467145;0.0487365;0.0251938;0.0167784;-0.0564059;0.0160064;-0.436846;-0.680273;0.897512;-0.217239;0.436846;0.346261;-0.377772;0.653896;-0.276124;-0.346261;0;1;-0.0336009;0.00230457;-0.00295398;-0.00148592;0.000250561;-0.00413841;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.0285311;-0.0631535;0.350916;-0.0279575;-0.00885931;-0.00743898;0.0468455;0.0487017;0.0253346;0.0167667;-0.0564074;0.0160131;-0.437232;-0.681702;0.898725;-0.217023;0.437232;0.346423;-0.37804;0.654188;-0.276148;-0.346423;0;1;-0.0332056;-0.00113868;-0.00426363;-0.001291;6.24901e-05;-0.00410807;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.0285707;-0.0632006;0.350889;-0.0280229;-0.00870789;-0.0073031;0.0469804;0.0486874;0.0254368;0.0167695;-0.0564087;0.0160105;-0.437618;-0.683131;0.899939;-0.216808;0.437618;0.346585;-0.378309;0.65448;-0.276171;-0.346585;0;1;-0.0328404;0.000385441;-0.00355257;-0.00105871;5.49418e-05;-0.00403072;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.0286066;-0.0632495;0.350865;-0.0280977;-0.00894767;-0.00730197;0.0470974;0.0486841;0.0255209;0.0167594;-0.0564116;0.0160176;-0.438004;-0.68456;0.901153;-0.216593;0.438004;0.346747;-0.378578;0.654772;-0.276194;-0.346747;0;1;-0.0324524;0.00212032;-0.00272335;-0.000779785;-0.000291671;-0.0040707;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.0286413;-0.0632993;0.350842;-0.0281457;-0.00904439;-0.00738714;0.0472568;0.0486673;0.0256462;0.0167673;-0.0563974;0.0159526;-0.43839;-0.685989;0.902366;-0.216377;0.43839;0.346909;-0.378846;0.655064;-0.276217;-0.346909;0;1;-0.0319748;-0.000367639;-0.00380035;-0.000729363;0.0005699;-0.00383736;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.0286788;-0.0633502;0.350819;-0.0281971;-0.00907094;-0.00733221;0.0474062;0.0486636;0.0257176;0.0167664;-0.0563988;0.0159646;-0.438776;-0.687418;0.90358;-0.216162;0.438776;0.347071;-0.379115;0.655355;-0.27624;-0.347071;0;1;-0.0324465;0.00230451;-0.00261076;-0.000539898;0.000369054;-0.00382643;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.0287131;-0.0634037;0.350798;-0.0282541;-0.00908997;-0.00729876;0.0475557;0.0486553;0.0257764;0.0167591;-0.056405;0.0159728;-0.439162;-0.688847;0.904794;-0.215947;0.439162;0.347234;-0.379384;0.655647;-0.276264;-0.347234;0;1;-0.0335067;0.00422224;-0.00175698;-0.000258544;6.37983e-06;-0.00390731;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.0287476;-0.0634573;0.350776;-0.0282904;-0.00926656;-0.007338;0.0477024;0.0486285;0.0259169;0.0167578;-0.0564058;0.0159785;-0.439548;-0.690276;0.906007;-0.215731;0.439548;0.347396;-0.379652;0.655939;-0.276287;-0.347396;0;1;-0.0331366;0.000455932;-0.00329955;-0.000214729;-2.43292e-05;-0.00389804;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.0287841;-0.0635107;0.350754;-0.0282973;-0.00915523;-0.00729986;0.0478607;0.048618;0.0260268;0.0167594;-0.0564062;0.0159818;-0.439934;-0.691705;0.907221;-0.215516;0.439934;0.347558;-0.379921;0.656231;-0.27631;-0.347558;0;1;-0.0327578;0.000853111;-0.00313601;-0.000188878;2.86758e-06;-0.00388026;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
84;-0.0288183;-0.0635637;0.350733;-0.0283023;-0.00915489;-0.00727816;0.0480163;0.0486092;0.0261363;0.0167547;-0.0564112;0.0159954;-0.44032;-0.693134;0.908435;-0.215301;0.44032;0.34772;-0.380189;0.656523;-0.276333;-0.34772;0;1;-0.0323668;0.00085408;-0.00310838;-0.000190656;-0.000217567;-0.00394261;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
85;-0.0288466;-0.0636178;0.350715;-0.0282945;-0.0092313;-0.00735761;0.0482184;0.0485795;0.0263001;0.0167569;-0.056409;0.0159709;-0.440706;-0.694563;0.909648;-0.215085;0.440706;0.347882;-0.380458;0.656815;-0.276356;-0.347882;0;1;-0.0319079;-0.0037279;-0.00508548;-0.000180257;9.7962e-05;-0.00389517;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
85;-0.0288792;-0.0636716;0.350697;-0.028265;-0.00940404;-0.00741754;0.0483979;0.048565;0.0264151;0.0167566;-0.0564098;0.0159766;-0.441048;-0.695911;0.910693;-0.214782;0.441048;0.348013;-0.380762;0.657176;-0.276414;-0.348013;0;1;-0.0318493;-0.003217;-0.00485732;-0.000145739;7.6703e-05;-0.00388798;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
85;-0.0289134;-0.063725;0.350679;-0.0282148;-0.00928177;-0.00736972;0.0485877;0.0485536;0.0265097;0.0167422;-0.0564247;0.0160167;-0.441391;-0.697259;0.911739;-0.214479;0.441391;0.348144;-0.381066;0.657538;-0.276472;-0.348144;0;1;-0.0319867;-0.00269754;-0.0046361;-0.000124372;-0.000490361;-0.00407224;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
85;-0.0289448;-0.0637776;0.35066;-0.0281533;-0.00938895;-0.00740962;0.0487723;0.0485213;0.0266662;0.0167392;-0.0564264;0.0160108;-0.441733;-0.698607;0.912784;-0.214176;0.441733;0.348275;-0.38137;0.657899;-0.276529;-0.348275;0;1;-0.031604;-0.00648073;-0.00623164;-0.000102527;-0.00040604;-0.00405757;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
85;-0.0289752;-0.0638309;0.350643;-0.0280851;-0.00955705;-0.00746426;0.0489517;0.0485094;0.0267616;0.0167155;-0.0564515;0.0158025;-0.442076;-0.699955;0.913829;-0.213874;0.442076;0.348406;-0.381674;0.658261;-0.276587;-0.348406;0;1;-0.0316254;-0.00506743;-0.00561944;-0.00262439;0.00378572;-0.00260653;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
85;-0.0290099;-0.0638872;0.350624;-0.0280204;-0.0097083;-0.00719842;0.0491177;0.0485024;0.0268341;0.0166861;-0.0564606;0.0158693;-0.442418;-0.701303;0.914874;-0.213571;0.442418;0.348536;-0.381978;0.658623;-0.276645;-0.348536;0;1;-0.0320054;-0.00335789;-0.00456263;-0.00174208;0.00223735;-0.00275562;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
85;-0.0290406;-0.0639462;0.350605;-0.0279467;-0.00984185;-0.00695625;0.0493174;0.0484826;0.026952;0.0166693;-0.0564666;0.0159193;-0.442761;-0.702652;0.915919;-0.213268;0.442761;0.348667;-0.382282;0.658984;-0.276702;-0.348667;0;1;-0.0317396;-0.00589766;-0.00533925;-0.00122339;0.00128779;-0.00278978;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
85;-0.0290692;-0.0640074;0.35059;-0.0278792;-0.0102438;-0.00685443;0.0494736;0.0484821;0.0270222;0.0166684;-0.0564715;0.015947;-0.443103;-0.704;0.916964;-0.212965;0.443103;0.348798;-0.382586;0.659346;-0.27676;-0.348798;0;1;-0.0316332;-0.00367795;-0.00412462;-0.000875398;0.000805839;-0.00272792;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
85;-0.0291019;-0.0640698;0.350574;-0.0277745;-0.0103924;-0.00680436;0.0496257;0.0484839;0.0270803;0.0166325;-0.0564924;0.0160061;-0.443446;-0.705348;0.91801;-0.212662;0.443446;0.348929;-0.38289;0.659708;-0.276817;-0.348929;0;1;-0.0316772;-0.00216602;-0.00336089;-0.000514675;-0.000285299;-0.00300956;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
85;-0.0291372;-0.0641301;0.350551;-0.0276523;-0.0104159;-0.00669746;0.0497583;0.048454;0.027231;0.0166244;-0.0564886;0.0159958;-0.443788;-0.706696;0.919055;-0.212359;0.443788;0.34906;-0.383194;0.660069;-0.276875;-0.34906;0;1;-0.0312825;-0.00562094;-0.00470719;-0.000381854;-0.000194356;-0.00288598;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
85;-0.0291666;-0.0641913;0.35053;-0.0275397;-0.0105033;-0.0066714;0.0498867;0.0484345;0.0273493;0.0166345;-0.0564868;0.0159879;-0.444131;-0.708044;0.9201;-0.212056;0.444131;0.349191;-0.383498;0.660431;-0.276933;-0.349191;0;1;-0.0313319;-0.00430446;-0.00408515;-0.000240228;-4.22261e-05;-0.00278617;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
85;-0.0291944;-0.0642531;0.350513;-0.0274693;-0.0108247;-0.00676825;0.0500026;0.0484156;0.0274486;0.0166331;-0.0564875;0.0159878;-0.444473;-0.709392;0.921145;-0.211753;0.444473;0.349321;-0.383802;0.660792;-0.27699;-0.349321;0;1;-0.0319715;-0.00262008;-0.00332459;-0.000177057;-9.68738e-05;-0.0027941;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
85;-0.0292264;-0.0643149;0.350495;-0.0273703;-0.0108268;-0.0068337;0.0501687;0.0483847;0.0275836;0.0166281;-0.0564902;0.0159867;-0.444816;-0.710741;0.92219;-0.21145;0.444816;0.349452;-0.384106;0.661154;-0.277048;-0.349452;0;1;-0.0322076;-0.00480147;-0.0043145;-8.40019e-05;-6.45335e-05;-0.00282549;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
85;-0.0292602;-0.0643761;0.350476;-0.0272746;-0.0109442;-0.0068892;0.0503129;0.0483791;0.0276612;0.0166296;-0.0564908;0.0159869;-0.445158;-0.712089;0.923235;-0.211147;0.445158;0.349583;-0.38441;0.661516;-0.277105;-0.349583;0;1;-0.0323885;-0.00180013;-0.00303477;-5.88414e-05;-2.2134e-05;-0.00281581;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
85;-0.0292902;-0.0644381;0.350462;-0.0271777;-0.0110844;-0.00698155;0.0504585;0.0483879;0.0277198;0.0166291;-0.0564958;0.0159874;-0.445501;-0.713437;0.924281;-0.210844;0.445501;0.349714;-0.384714;0.661877;-0.277163;-0.349714;0;1;-0.0320391;0.000343489;-0.00214295;-5.09911e-05;-7.60586e-05;-0.00287949;1;-0;-0.001;-10;2;-0;-0.001;-10;-3;-0
